Pos,Game,Game.1,Console,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Unnamed: 10_level_2,Genero,Plataforma
137,,Street Outlaws 2: Winner Takes All - The 70s Bundle,,,,,,,25th Nov 21,,Racing,PS4
138,,Street Outlaws 2: Winner Takes All - The 80s Bundle,,,,,,,25th Nov 21,,Racing,PS4
139,,Taxi Chaos,,,,,,,,,Racing,PS4
140,,Team Sonic Racing,,,,,,,21st May 19,,Racing,PS4
141,,Test Drive Unlimited Solar Crown,,,,,,,,,Racing,PS4
142,,The Crew Motorfest,,,,,,,,,Racing,PS4
143,,Top Racer Collection,,,,,,,,,Racing,PS4
144,,Transformers: Galactic Trials,,,,,,,,,Racing,PS4
145,,TT Isle Of Man: Ride On The Edge 3,,,,,,,,,Racing,PS4
146,,Twisted Metal: Black,,,,,,,05th Dec 15,,Racing,PS4
147,,Wheel World,,,,,,,,,Racing,PS4
148,,WRC 10,,,,,,,,,Racing,PS4
149,,WRC 8,,,,,,,30th Sep 19,,Racing,PS4
150,,WRC 9,,,,,,,03rd Sep 20,,Racing,PS4
151,,Wreckfest Read the review,,,,,,,31st Mar 19,,Racing,PS4
152,,Xenon Racer,,,,,,,26th Mar 19,,Racing,PS4
1,,Call of Duty: Black Ops 3,,15.09m,6.18m,6.05m,0.41m,2.44m,06th Nov 15,,Shooter,PS4
2,,Call of Duty: WWII Read the review,,13.40m,4.67m,6.21m,0.40m,2.12m,03rd Nov 17,,Shooter,PS4
3,,Call of Duty: Black Ops IIII,,9.32m,4.05m,3.28m,0.50m,1.49m,12th Oct 18,,Shooter,PS4
4,,Call of Duty: Infinite Warfare,,8.48m,3.11m,3.83m,0.19m,1.36m,04th Nov 16,,Shooter,PS4
5,,Star Wars Battlefront (2015) Read the review,,8.03m,3.31m,3.19m,0.23m,1.30m,17th Nov 15,,Shooter,PS4
6,,Call of Duty: Advanced Warfare,,7.53m,2.84m,3.34m,0.14m,1.22m,04th Nov 14,,Shooter,PS4
7,,Battlefield 1,,7.26m,2.20m,3.65m,0.29m,1.12m,21st Oct 16,,Shooter,PS4
8,,Destiny Read the review,,5.76m,2.53m,2.13m,0.16m,0.94m,09th Sep 14,,Shooter,PS4
9,,Overwatch,,4.54m,1.84m,1.80m,0.17m,0.73m,24th May 16,,Shooter,PS4
10,,Star Wars Battlefront II (2017),,4.53m,1.70m,1.99m,0.12m,0.73m,17th Nov 17,,Shooter,PS4
11,,Tom Clancy's The Division,,4.37m,1.49m,2.04m,0.16m,0.69m,08th Mar 16,,Shooter,PS4
12,,Tom Clancy's Rainbow Six: Siege,,4.36m,1.29m,2.06m,0.36m,0.64m,01st Dec 15,,Shooter,PS4
13,,Call of Duty: Ghosts Read the review,,4.17m,1.79m,1.64m,0.05m,0.69m,15th Nov 13,,Shooter,PS4
14,,Destiny 2,,4.14m,1.92m,1.44m,0.10m,0.69m,06th Sep 17,,Shooter,PS4
15,,Far Cry 4,,4.06m,1.18m,2.14m,0.11m,0.63m,18th Nov 14,,Shooter,PS4
16,,Battlefield 4,,3.94m,1.40m,1.74m,0.19m,0.62m,15th Nov 13,,Shooter,PS4
17,,Tom Clancy's Ghost Recon Wildlands,,3.12m,1.07m,1.35m,0.22m,0.47m,07th Mar 17,,Shooter,PS4
18,,Doom (2016),,2.92m,0.93m,1.48m,0.04m,0.46m,13th May 16,,Shooter,PS4
19,,Battlefield V Read the review,,2.22m,0.80m,0.93m,0.16m,0.34m,20th Nov 18,,Shooter,PS4
20,,Destiny: The Taken King,,2.18m,0.97m,0.80m,0.05m,0.36m,15th Sep 15,,Shooter,PS4
21,,Battlefield: Hardline,,2.15m,0.72m,0.97m,0.14m,0.33m,17th Mar 15,,Shooter,PS4
22,,Killzone: Shadow Fall Read the review,,3.02m,0.89m,1.58m,0.08m,0.47m,15th Nov 13,,Shooter,PS4
23,,Titanfall 2,,1.72m,0.75m,0.62m,0.06m,0.28m,28th Oct 16,,Shooter,PS4
24,,The Order: 1886 Read the review,,1.62m,0.44m,0.86m,0.07m,0.25m,20th Feb 15,,Shooter,PS4
25,,Wolfenstein: The New Order,,1.61m,0.48m,0.84m,0.03m,0.25m,20th May 14,,Shooter,PS4
26,,Wolfenstein II: The New Colossus Read the review,,1.36m,0.55m,0.58m,0.01m,0.22m,27th Oct 17,,Shooter,PS4
27,,Borderlands: The Handsome Collection,,1.28m,0.69m,0.34m,0.03m,0.22m,24th Mar 15,,Shooter,PS4
28,,Prey (2017),,1.04m,0.25m,0.62m,0.02m,0.16m,05th May 17,,Shooter,PS4
29,,Evolve Read the review,,1.01m,0.38m,0.41m,0.05m,0.16m,10th Feb 15,,Shooter,PS4
30,,BioShock: The Collection,,0.86m,0.41m,0.28m,0.03m,0.14m,13th Sep 16,,Shooter,PS4
31,,Until Dawn: Rush of Blood,,0.85m,0.50m,0.21m,,0.15m,13th Oct 16,,Shooter,PS4
32,,Destiny: The Collection,,0.78m,0.24m,0.40m,0.02m,0.12m,19th Sep 16,,Shooter,PS4
33,,Sniper Elite III,,0.74m,0.25m,0.37m,,0.12m,01st Jul 14,,Shooter,PS4
34,,METRO Redux,,0.68m,0.22m,0.31m,0.05m,0.10m,26th Aug 14,,Shooter,PS4
35,,Plants vs Zombies: Garden Warfare,,0.66m,0.24m,0.30m,0.01m,0.11m,19th Aug 14,,Shooter,PS4
36,,Plants vs. Zombies: Garden Warfare 2,,0.63m,0.22m,0.31m,,0.10m,23rd Feb 16,,Shooter,PS4
37,,Call of Duty: Modern Warfare Remastered,,0.58m,0.17m,0.30m,0.03m,0.09m,27th Jun 17,,Shooter,PS4
38,,DOOM VFR,,0.56m,0.22m,0.25m,,0.09m,01st Dec 17,,Shooter,PS4
39,,Sniper Elite 4,,0.55m,0.21m,0.25m,,0.09m,14th Feb 17,,Shooter,PS4
40,,Homefront: The Revolution,,0.50m,0.11m,0.29m,0.04m,0.07m,17th May 16,,Shooter,PS4
41,,Farpoint,,0.48m,,0.38m,0.04m,0.06m,16th May 17,,Shooter,PS4
42,,Battleborn,,0.48m,0.25m,0.12m,0.03m,0.08m,03rd May 16,,Shooter,PS4
43,,Wolfenstein: The Old Blood,,0.48m,0.13m,0.25m,0.02m,0.07m,05th May 15,,Shooter,PS4
44,,Firewall: Zero Hour,,0.37m,0.14m,0.16m,0.02m,0.06m,29th Aug 18,,Shooter,PS4
45,,Destiny 2: Forsaken,,0.36m,0.19m,0.11m,,0.06m,04th Sep 18,,Shooter,PS4
46,,Sniper: Ghost Warrior 3,,0.36m,0.14m,0.15m,0.03m,0.06m,25th Apr 17,,Shooter,PS4
47,,PlayerUnknown's Battlegrounds,,0.33m,0.13m,0.15m,,0.05m,07th Dec 18,,Shooter,PS4
48,,Payday 2,,0.32m,0.12m,0.14m,,0.05m,16th Jun 15,,Shooter,PS4
49,,Earth Defense Force 5,,0.24m,,,0.24m,,11th Dec 18,,Shooter,PS4
50,,Bravo Team,,0.27m,0.12m,0.09m,0.02m,0.04m,06th Mar 18,,Shooter,PS4
51,,Killing Floor 2,,0.27m,0.19m,0.03m,,0.05m,01st Jan 16,,Shooter,PS4
52,,theHunter: Call of the Wild,,0.24m,0.19m,,,0.04m,02nd Oct 17,,Shooter,PS4
53,,Transformer: Rise of the Dark Spark,,0.23m,0.08m,0.11m,0.01m,0.04m,24th Jun 14,,Shooter,PS4
54,,Zombie Army Trilogy,,0.22m,0.06m,0.13m,,0.03m,06th Mar 15,,Shooter,PS4
55,,EVE: Valkyrie,,0.21m,0.11m,0.06m,,0.04m,13th Oct 16,,Shooter,PS4
56,,Resident Evil 6,,0.17m,0.10m,,0.05m,0.02m,29th Mar 16,,Shooter,PS4
57,,Bulletstorm: Full Clip Edition,,0.13m,0.05m,0.06m,,0.02m,07th Apr 17,,Shooter,PS4
58,,Earth Defense Force 4.1: The Shadow of New Despair,,0.11m,,,0.11m,,08th Dec 15,,Shooter,PS4
59,,Shadow Warrior (2013),,0.11m,,0.09m,,0.02m,21st Oct 14,,Shooter,PS4
60,,Wolfenstein The Two Pack,,0.10m,0.08m,,,0.02m,22nd Aug 17,,Shooter,PS4
61,,Red Faction: Guerrilla Re-Mars-tered,,0.09m,0.04m,0.04m,,0.02m,03rd Jul 18,,Shooter,PS4
62,,Borderlands 2 VR,,0.09m,0.07m,,,0.02m,14th Dec 18,,Shooter,PS4
63,,Duke Nukem 3D: 20th Anniversary World Tour,,0.09m,0.07m,,,0.02m,18th Oct 16,,Shooter,PS4
64,,Strange Brigade,,0.09m,0.05m,0.03m,,0.02m,28th Aug 18,,Shooter,PS4
65,,Earth Defense Force 4.1: The Shadow of New Despair,,0.08m,0.05m,0.02m,,0.01m,08th Dec 15,,Shooter,PS4
66,,Touhou Genso Rondo: Bullet Ballet,,0.07m,0.06m,,,0.01m,06th Sep 16,,Shooter,PS4
67,,Hunting Simulator,,0.07m,0.06m,,,0.01m,11th Jul 17,,Shooter,PS4
68,,Starblood Arena,,0.05m,0.04m,,,0.01m,11th Apr 17,,Shooter,PS4
69,,Assault Suit Leynos,,0.05m,0.04m,,,0.01m,30th Aug 16,,Shooter,PS4
70,,Dead Alliance,,0.04m,0.04m,,,0.01m,29th Aug 17,,Shooter,PS4
71,,Deer Hunter Reloaded,,0.04m,0.04m,,,0.01m,24th Oct 17,,Shooter,PS4
72,,Raid: World War II,,0.04m,0.04m,,,0.01m,10th Oct 17,,Shooter,PS4
73,,Black Clover: Quartet Knights,,0.04m,0.02m,,0.01m,0.00m,14th Sep 18,,Shooter,PS4
74,,Danganronpa Another Episode: Ultra Despair Girls,,0.04m,0.03m,,0.01m,0.01m,27th Jun 17,,Shooter,PS4
75,,Operation Warcade,,0.04m,0.03m,,,0.01m,04th Sep 18,,Shooter,PS4
76,,Resident Evil: Umbrella Corps,,0.04m,,,0.04m,,21st Jun 16,,Shooter,PS4
77,,Touhou Kobuto V: Burst Battle,,0.03m,0.02m,,,0.00m,10th Oct 17,,Shooter,PS4
78,,Super Stardust Ultra VR,,0.02m,,0.02m,,0.00m,10th Oct 16,,Shooter,PS4
79,,Big Buck Hunter Arcade,,0.02m,0.02m,,,0.00m,17th Jan 17,,Shooter,PS4
80,,Rogue Trooper Redux,,0.02m,0.01m,,,0.00m,17th Oct 17,,Shooter,PS4
81,,Space Hulk: Deathwing,,0.02m,,0.01m,,0.00m,05th Dec 17,,Shooter,PS4
82,,Tempest 4000,,0.01m,0.01m,,,0.00m,27th Jul 18,,Shooter,PS4
83,,Mothergunship,,0.01m,0.01m,,,0.00m,24th Aug 18,,Shooter,PS4
84,,Gungrave VR,,0.01m,0.01m,,,0.00m,11th Dec 18,,Shooter,PS4
85,,Ziggurat,,0.01m,,0.01m,,0.00m,21st Jun 16,,Shooter,PS4
86,,Game Tengoku: CruisinMix,,0.00m,,,0.00m,,30th Nov 17,,Shooter,PS4
87,,Ace Combat 7: Skies Unknown,,,,,,,18th Jan 19,,Shooter,PS4
88,,Alienation,,,,,,,26th Apr 16,,Shooter,PS4
89,,Brothers in Arms: Furious 4,,,,,,,31st Dec 18,,Shooter,PS4
90,,Drawn to Death,,,,,,,04th Apr 17,,Shooter,PS4
91,,Enter the Gungeon,,,,,,,05th Apr 16,,Shooter,PS4
92,,Geometry Wars 3: Dimensions,,,,,,,25th Nov 14,,Shooter,PS4
93,,H1Z1: Battle Royale,,,,,,,22nd May 18,,Shooter,PS4
94,,In Space We Brawl,,,,,,,01st Jan 16,,Shooter,PS4
95,,Kill Strain,,,,,,,12th Jul 16,,Shooter,PS4
96,,Loadout,,,,,,,16th Dec 14,,Shooter,PS4
97,,Metal Slug 3,,,,,,,01st Jan 15,,Shooter,PS4
98,,Metro Exodus,,,,,,,15th Feb 19,,Shooter,PS4
99,,PixelJunk Shooter Ultimate,,,,,,,03rd Jun 14,,Shooter,PS4
100,,PlanetSide 2,,,,,,,23rd Jun 15,,Shooter,PS4
101,,Primal Carnage: Extinction,,,,,,,03rd Apr 15,,Shooter,PS4
102,,RESOGUN Read the review,,,,,,,15th Nov 13,,Shooter,PS4
103,,Ubusuna,,,,,,,31st Dec 20,,Shooter,PS4
104,,ACA NEOGEO AERO FIGHTERS 2,,,,,,,03rd Aug 17,,Shooter,PS4
105,,ACA NEOGEO ALPHA MISSION II,,,,,,,10th Jan 17,,Shooter,PS4
106,,ACA NEOGEO LAST RESORT,,,,,,,02nd May 17,,Shooter,PS4
107,,ACA NEOGEO PULSTAR,,,,,,,10th Jul 17,,Shooter,PS4
108,,ACA NEOGEO ZED BLADE,,,,,,,30th Aug 17,,Shooter,PS4
109,,Air Twister,,,,,,,,,Shooter,PS4
110,,Aliens: Fireteam Elite,,,,,,,,,Shooter,PS4
111,,Apex Legends,,,,,,,04th Feb 19,,Shooter,PS4
112,,Arcade Archives: Last Resort,,,,,,,,,Shooter,PS4
113,,Arcadegeddon,,,,,,,,,Shooter,PS4
114,,Arizona Sunshine,,,,,,,,,Shooter,PS4
115,,Astebreed,,,,,,,,,Shooter,PS4
116,,At Sundown: Shots in the Dark,,,,,,,22nd Jan 19,,Shooter,PS4
117,,Atomic Heart,,,,,,,20th Feb 23,,Shooter,PS4
118,,Azur Lane: Crosswave,,,,,,,13th Feb 20,,Shooter,PS4
119,,Back 4 Blood,,,,,,,,,Shooter,PS4
120,,Battlefield 2042,,,,,,,,,Shooter,PS4
121,,BioShock Infinite: Burial At Sea - Episode One,,,,,,,,,Shooter,PS4
122,,BioShock Infinite: Burial at Sea - Episode Two,,,,,,,,,Shooter,PS4
123,,BioShock Infinite: Clash in the Clouds,,,,,,,,,Shooter,PS4
124,,Blasters of the Universe Read the review,,,,,,,27th Feb 18,,Shooter,PS4
125,,Blazing Chrome,,,,,,,11th Jul 19,,Shooter,PS4
126,,Blood & Truth,,,,,,,28th May 19,,Shooter,PS4
127,,Borderlands 3,,,,,,,13th Sep 19,,Shooter,PS4
128,,Borderlands: Game of the Year Edition,,,,,,,,,Shooter,PS4
129,,BPM: Bullets Per Minute,,,,,,,01st Dec 20,,Shooter,PS4
130,,Bright Memory: Infinite,,,,,,,01st Dec 21,,Shooter,PS4
131,,Call of Duty: Black Ops 6,,,,,,,,,Shooter,PS4
132,,Call of Duty: Modern Warfare,,,,,,,24th Oct 19,,Shooter,PS4
133,,Call of Duty: Modern Warfare II,,,,,,,,,Shooter,PS4
134,,Call of Duty: Modern Warfare III,,,,,,,10th Nov 23,,Shooter,PS4
135,,Call of Duty: Vanguard,,,,,,,,,Shooter,PS4
136,,Call of Duty: Warzone,,,,,,,10th Mar 20,,Shooter,PS4
137,,Call of Duty: Warzone 2.0,,,,,,,,,Shooter,PS4
138,,Contra: Operation Galuga,,,,,,,,,Shooter,PS4
139,,Convallaria,,,,,,,01st Dec 20,,Shooter,PS4
140,,Cotton Fantasy,,,,,,,,,Shooter,PS4
141,,Cotton Reboot!,,,,,,,,,Shooter,PS4
142,,Crysis Remastered,,,,,,,18th Sep 20,,Shooter,PS4
143,,Curved Space Read the review,,,,,,,,,Shooter,PS4
144,,Darius Cozmic Collection Arcade,,,,,,,,,Shooter,PS4
145,,Darius Cozmic Collection Console,,,,,,,,,Shooter,PS4
146,,Darius Cozmic Revelation,,,,,,,,,Shooter,PS4
147,,Dariusburst: Another Chronicle EX+,,,,,,,,,Shooter,PS4
148,,Dead Nation: Apocalypse Edition,,,,,,,04th Mar 14,,Shooter,PS4
149,,Descent (2019),,,,,,,,,Shooter,PS4
150,,Destiny 2: Beyond Light,,,,,,,10th Nov 20,,Shooter,PS4
151,,Destiny 2: Shadowkeep,,,,,,,07th Sep 19,,Shooter,PS4
152,,Disintegration,,,,,,,16th Jun 20,,Shooter,PS4
153,,Dogfighter: World War 2,,,,,,,01st Dec 19,,Shooter,PS4
154,,Doom,,,,,,,26th Jul 19,,Shooter,PS4
155,,Doom 3,,,,,,,26th Jul 19,,Shooter,PS4
156,,Doom 64,,,,,,,20th Mar 20,,Shooter,PS4
157,,Doom Eternal,,,,,,,20th Mar 20,,Shooter,PS4
158,,Doom Eternal: The Ancient Gods - Part One,,,,,,,,,Shooter,PS4
159,,Doom Eternal: The Ancient Gods - Part Two,,,,,,,,,Shooter,PS4
160,,Doom II,,,,,,,26th Jul 19,,Shooter,PS4
161,,Earth Defense Force 6,,,,,,,,,Shooter,PS4
162,,Earth Defense Force: Iron Rain,,,,,,,11th Apr 19,,Shooter,PS4
163,,Earth Defense Force: World Brothers 2,,,,,,,,,Shooter,PS4
164,,Everspace,,,,,,,27th Nov 18,,Shooter,PS4
165,,Exoprimal,,,,,,,,,Shooter,PS4
166,,Far Cry 6,,,,,,,18th Feb 21,,Shooter,PS4
167,,Far Cry: New Dawn,,,,,,,15th Feb 19,,Shooter,PS4
168,,Foamstars,,,,,,,,,Shooter,PS4
169,,Fortnite: Save the World,,,,,,,,,Shooter,PS4
170,,G-Darius HD,,,,,,,,,Shooter,PS4
171,,G.I. Joe: Operation Blackout,,,,,,,13th Oct 20,,Shooter,PS4
172,,G.I. Joe: Operation Blackout (Gold Edition),,,,,,,31st Jul 21,,Shooter,PS4
173,,Generation Zero,,,,,,,26th Mar 19,,Shooter,PS4
174,,Gungrave G.O.R.E.,,,,,,,,,Shooter,PS4
175,,Hunt: Showdown,,,,,,,18th Feb 20,,Shooter,PS4
176,,Hyper Scape,,,,,,,11th Aug 20,,Shooter,PS4
177,,Immortal Legacy: The Jade Cipher,,,,,,,16th Apr 19,,Shooter,PS4
178,,Immortal Redneck,,,,,,,27th Feb 18,,Shooter,PS4
179,,Insurgency: Sandstorm,,,,,,,25th Dec 20,,Shooter,PS4
180,,Ion Fury,,,,,,,14th May 20,,Shooter,PS4
181,,Irem Collection Volume 1,,,,,,,,,Shooter,PS4
182,,Irem Collection Volume 2,,,,,,,,,Shooter,PS4
183,,Last Encounter,,,,,,,,,Shooter,PS4
184,,Left Alive,,,,,,,05th Mar 19,,Shooter,PS4
185,,Lemnis Gate,,,,,,,,,Shooter,PS4
186,,Macross -Shooting Insight-,,,,,,,,,Shooter,PS4
187,,Matterfall,,,,,,,15th Aug 17,,Shooter,PS4
188,,Meet Your Maker,,,,,,,,,Shooter,PS4
189,,Metal Wolf Chaos XD,,,,,,,06th Aug 19,,Shooter,PS4
190,,Metal: Hellsinger,,,,,,,01st Dec 21,,Shooter,PS4
191,,Mighty Goose,,,,,,,,,Shooter,PS4
192,,My Friend Pedro,,,,,,,02nd Apr 20,,Shooter,PS4
193,,Natsuki Chronicles Read the review,,,,,,,,,Shooter,PS4
194,,Nerf Legends,,,,,,,,,Shooter,PS4
195,,Nex Machina,,,,,,,20th Jun 17,,Shooter,PS4
196,,Omega Strike,,,,,,,12th Jun 18,,Shooter,PS4
197,,Orion Haste,,,,,,,,,Shooter,PS4
198,,Overwatch 2,,,,,,,04th Oct 22,,Shooter,PS4
199,,Paladins,,,,,,,02nd May 17,,Shooter,PS4
200,,Panorama Cotton,,,,,,,,,Shooter,PS4
1,,The Sims 4,,1.39m,0.44m,0.72m,0.01m,0.22m,17th Nov 17,,Simulation,PS4
2,,Farming Simulator 17,,0.85m,0.19m,0.52m,0.01m,0.13m,25th Oct 16,,Simulation,PS4
3,,Jurassic World Evolution,,0.47m,0.14m,0.25m,,0.08m,03rd Jul 18,,Simulation,PS4
4,,Farming Simulator 19,,0.47m,0.13m,0.26m,,0.07m,20th Nov 18,,Simulation,PS4
5,,Farming Simulator 2015 Read the review,,0.41m,0.13m,0.22m,,0.07m,19th May 15,,Simulation,PS4
6,,Tropico 5,,0.38m,0.07m,0.18m,0.08m,0.05m,28th Apr 15,,Simulation,PS4
7,,Cities: Skylines,,0.30m,0.15m,0.07m,0.04m,0.05m,15th Aug 17,,Simulation,PS4
8,,Spintires: MudRunner,,0.28m,0.11m,0.12m,,0.05m,31st Oct 17,,Simulation,PS4
9,,Elite: Dangerous,,0.19m,0.06m,0.10m,,0.03m,27th Jun 17,,Simulation,PS4
10,,Overcooked! 2,,0.16m,0.07m,0.06m,,0.03m,07th Aug 18,,Simulation,PS4
11,,Job Simulator,,0.12m,0.10m,,,0.02m,17th Apr 17,,Simulation,PS4
12,,The Idolmaster: Platinum Stars,,0.11m,,,0.11m,,28th Jul 16,,Simulation,PS4
13,,Slime Rancher,,0.10m,0.08m,,,0.02m,04th Sep 18,,Simulation,PS4
14,,Stardew Valley,,0.10m,0.04m,0.04m,,0.02m,11th Apr 17,,Simulation,PS4
15,,Zone of the Enders: The 2nd Runner MARS,,0.10m,0.05m,0.01m,0.03m,0.01m,04th Sep 18,,Simulation,PS4
16,,Train Sim World,,0.09m,0.05m,0.03m,,0.02m,24th Jul 18,,Simulation,PS4
17,,Rapala Fishing Pro Series,,0.08m,0.06m,,,0.02m,24th Oct 17,,Simulation,PS4
18,,Rick & Morty Virtual Rick-Ality,,0.08m,0.06m,,,0.01m,24th Apr 18,,Simulation,PS4
19,,Harvest Moon: Light of Hope,,0.07m,0.06m,,,0.01m,29th May 18,,Simulation,PS4
20,,Le Tour de France 2017,,0.07m,,0.06m,,0.01m,15th Jun 17,,Simulation,PS4
21,,The Long Dark,,0.05m,0.04m,,,0.01m,04th Sep 18,,Simulation,PS4
22,,Little Dragons Café,,0.05m,0.03m,,0.01m,0.01m,24th Aug 18,,Simulation,PS4
23,,Real Farm,,0.05m,0.04m,,,0.01m,27th Oct 17,,Simulation,PS4
24,,Fishing Sim World,,0.05m,0.04m,,,0.01m,18th Sep 18,,Simulation,PS4
25,,Prison Architect,,0.05m,0.02m,0.02m,,0.01m,28th Jun 16,,Simulation,PS4
26,,Pure Farming 2018,,0.04m,0.02m,0.01m,,0.01m,13th Mar 18,,Simulation,PS4
27,,Air Conflicts: Secret Wars,,0.04m,0.03m,,,0.01m,04th Apr 17,,Simulation,PS4
28,,My Riding Stables: Life with Horses,,0.04m,0.03m,,,0.01m,13th Nov 18,,Simulation,PS4
29,,Surviving Mars,,0.04m,0.03m,,,0.01m,15th Mar 18,,Simulation,PS4
30,,Railway Empire,,0.03m,0.02m,,0.00m,0.01m,30th Jan 18,,Simulation,PS4
31,,Winning Post 8 2016,,0.03m,,,0.03m,,31st Mar 16,,Simulation,PS4
32,,Bridge Constructor Portal,,0.03m,0.02m,,,0.01m,28th Aug 18,,Simulation,PS4
33,,Air Missions: Hind,,0.03m,0.02m,,,0.00m,09th Oct 18,,Simulation,PS4
34,,Professional Farmer 2016,,0.02m,,0.02m,,0.00m,20th Nov 15,,Simulation,PS4
35,,This Is The Police,,0.02m,0.01m,,,0.00m,22nd Mar 17,,Simulation,PS4
36,,A-Train Exp.,,0.02m,,,0.02m,,21st Dec 17,,Simulation,PS4
37,,Project Highrise: Architect's Edition,,0.02m,0.01m,,,0.00m,13th Nov 18,,Simulation,PS4
38,,Tour de France 2018,,0.02m,,0.01m,,0.00m,28th Jun 18,,Simulation,PS4
39,,Farming 2017 - The Simulation,,0.01m,,0.01m,,0.00m,19th Aug 16,,Simulation,PS4
40,,Gal Gun 2 Read the review,,0.01m,,,0.01m,,24th Apr 18,,Simulation,PS4
41,,Happy Manager: Shiawase Zhuang no Kanrinin San,,0.01m,,,0.01m,,11th Jan 18,,Simulation,PS4
42,,Air Conflicts: Pacific Carriers,,,,,,,03rd Nov 15,,Simulation,PS4
43,,Drifter: A Space Trading Game,,,,,,,31st Dec 20,,Simulation,PS4
44,,flOw,,,,,,,17th Dec 13,,Simulation,PS4
45,,I Am Bread,,,,,,,25th Aug 15,,Simulation,PS4
46,,Professional Lumberjack 2016,,,,,,,05th Mar 15,,Simulation,PS4
47,,Air Force Special Ops Nightfall,,,,,,,20th Jun 17,,Simulation,PS4
48,,Bee Simulator,,,,,,,,,Simulation,PS4
49,,Bomber Crew,,,,,,,12th Mar 19,,Simulation,PS4
50,,Buckshot Roulette,,,,,,,,,Simulation,PS4
51,,Bulwark: Falconeer Chronicles,,,,,,,,,Simulation,PS4
52,,Car Mechanic Simulator,,,,,,,,,Simulation,PS4
53,,Car Mechanic Simulator 2021,,,,,,,11th Aug 21,,Simulation,PS4
54,,Catch & Release,,,,,,,28th Aug 18,,Simulation,PS4
55,,Chef Life: A Restaurant Simulator,,,,,,,,,Simulation,PS4
56,,Closer the Distance,,,,,,,,,Simulation,PS4
57,,"Cook, Serve, Delicious! 2!!",,,,,,,18th Dec 18,,Simulation,PS4
58,,"Cook, Serve, Delicious! 3?!",,,,,,,14th Oct 20,,Simulation,PS4
59,,Cooking Mama: CookStar,,,,,,,,,Simulation,PS4
60,,Cozy Grove,,,,,,,,,Simulation,PS4
61,,Disney Dreamlight Valley,,,,,,,,,Simulation,PS4
62,,Doraemon Story of Seasons,,,,,,,04th Sep 20,,Simulation,PS4
63,,Expeditions: A MudRunner Game,,,,,,,,,Simulation,PS4
64,,F1 Manager 2022,,,,,,,,,Simulation,PS4
65,,F1 Manager 2023,,,,,,,,,Simulation,PS4
66,,F1 Manager 2024,,,,,,,,,Simulation,PS4
67,,Fantasy Life i: The Girl Who Steals Time,,,,,,,,,Simulation,PS4
68,,Farming Simulator 22,,,,,,,,,Simulation,PS4
69,,Five Nights at Freddy?s VR: Help Wanted,,,,,,,28th May 19,,Simulation,PS4
70,,Flipper Mechanic,,,,,,,01st Dec 21,,Simulation,PS4
71,,Garden Life: A Cozy Simulator,,,,,,,,,Simulation,PS4
72,,Goat Simulator: The Bundle,,,,,,,18th Nov 16,,Simulation,PS4
73,,Harvest Moon: One World,,,,,,,,,Simulation,PS4
74,,Harvest Moon: The Winds of Anthos,,,,,,,,,Simulation,PS4
75,,Hello Engineer,,,,,,,,,Simulation,PS4
76,,Holy Potatoes! A Weapon Shop?!,,,,,,,,,Simulation,PS4
77,,Home Safety Hotline,,,,,,,,,Simulation,PS4
78,,Islanders: Console Edition,,,,,,,26th Aug 21,,Simulation,PS4
79,,Jurassic World Evolution 2,,,,,,,09th Nov 21,,Simulation,PS4
80,,Kerbal Space Program 2,,,,,,,01st Dec 20,,Simulation,PS4
81,,Kill It With Fire VR,,,,,,,,,Simulation,PS4
82,,Let's Build a Zoo,,,,,,,29th Sep 22,,Simulation,PS4
83,,LoveR,,,,,,,14th Mar 19,,Simulation,PS4
84,,Moving Out,,,,,,,28th Apr 20,,Simulation,PS4
85,,Moving Out 2,,,,,,,,,Simulation,PS4
86,,My Time At Portia,,,,,,,16th Apr 19,,Simulation,PS4
87,,Oh...Sir! The Insult Simulator,,,,,,,30th May 17,,Simulation,PS4
88,,Pinball FX 3,,,,,,,26th Sep 17,,Simulation,PS4
89,,Planet Coaster: Console Edition,,,,,,,01st Dec 20,,Simulation,PS4
90,,PlateUp!,,,,,,,,,Simulation,PS4
91,,PowerWash Simulator,,,,,,,,,Simulation,PS4
92,,Pro Fishing Simulator,,,,,,,05th Feb 19,,Simulation,PS4
93,,Punch Club 2: Fast Forward,,,,,,,,,Simulation,PS4
94,,Pure Hold'em World Poker Championship,,,,,,,,,Simulation,PS4
95,,Reel Fishing: Days of Summer,,,,,,,,,Simulation,PS4
96,,Riot: Civil Unrest,,,,,,,05th Feb 19,,Simulation,PS4
97,,Roots of Pacha,,,,,,,01st Dec 21,,Simulation,PS4
98,,Session: Skate Sim,,,,,,,,,Simulation,PS4
99,,SnowRunner,,,,,,,28th Apr 20,,Simulation,PS4
100,,Spiritfarer,,,,,,,01st Dec 20,,Simulation,PS4
101,,SteamWorld Build,,,,,,,,,Simulation,PS4
102,,Stranded: Alien Dawn,,,,,,,,,Simulation,PS4
103,,Train Sim World 3,,,,,,,,,Simulation,PS4
104,,Train Sim World 4,,,,,,,,,Simulation,PS4
105,,Train Sim World 5,,,,,,,,,Simulation,PS4
106,,Trials Rising,,,,,,,26th Feb 19,,Simulation,PS4
107,,Tropico 6,,,,,,,27th Sep 19,,Simulation,PS4
108,,Truck Driver,,,,,,,,,Simulation,PS4
