Pos,Game,Game.1,Console,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Unnamed: 10_level_2,Genero,Plataforma
81,,Pirates: The Legend of Black Kat,,0.14m,0.07m,0.05m,,0.02m,17th Feb 02,,Adventure,PS2
82,,Ecco the Dolphin: Defender of the Future,,0.14m,0.07m,0.05m,,0.02m,03rd Mar 02,,Adventure,PS2
83,,Suzumiya Haruhi no Tomadoi,,0.13m,,,0.13m,,31st Jan 08,,Adventure,PS2
84,,King Arthur,,0.13m,0.07m,0.05m,,0.02m,17th Nov 04,,Adventure,PS2
85,,Shaman King: Power of Spirit,,0.13m,0.06m,0.05m,,0.02m,09th Nov 04,,Adventure,PS2
86,,Amagami,,0.13m,,,0.13m,,19th Mar 09,,Adventure,PS2
87,,Pryzm Chapter One: The Dark Unicorn,,0.12m,0.06m,0.05m,,0.02m,10th Jun 02,,Adventure,PS2
88,,The X Files: Resist or Serve,,0.12m,0.06m,0.05m,,0.02m,16th Mar 04,,Adventure,PS2
89,,Zathura,,0.12m,0.06m,0.05m,,0.02m,02nd Nov 05,,Adventure,PS2
90,,Wallace & Gromit: Curse of the Were-Rabbit,,0.12m,0.06m,0.05m,,0.02m,29th Sep 05,,Adventure,PS2
91,,Barbie as The Island Princess,,0.12m,0.06m,0.04m,,0.02m,30th Oct 07,,Adventure,PS2
92,,Harvey Birdman: Attorney at Law,,0.12m,0.06m,0.04m,,0.01m,08th Jan 08,,Adventure,PS2
93,,Coraline,,0.11m,0.06m,0.04m,,0.01m,27th Jan 09,,Adventure,PS2
94,,Higurashi no Naku Koro ni Matsuri,,0.11m,,,0.11m,,22nd Feb 07,,Adventure,PS2
95,,Utawarerumono: Chiriyukusha e no Komoriuta,,0.11m,,,0.11m,,26th Oct 06,,Adventure,PS2
96,,Escape From Monkey Island,,0.10m,0.05m,0.04m,,0.01m,18th Jun 01,,Adventure,PS2
97,,Lucky * Star: Ryouou Gakuen Outousai,,0.10m,,,0.10m,,24th Jan 08,,Adventure,PS2
98,,Blood: The Last Vampire (Joukan),,0.09m,,,0.09m,,21st Dec 00,,Adventure,PS2
99,,Tokimeki Memorial: Girl's Side,,0.08m,,,0.08m,,20th Jun 02,,Adventure,PS2
100,,Bleach: Erabareshi Tamashii,,0.08m,,,0.08m,,04th Aug 05,,Adventure,PS2
101,,Harukanaru Toki no Naka de 4,,0.07m,,,0.07m,,19th Jun 08,,Adventure,PS2
102,,Goosebumps HorrorLand,,0.07m,0.04m,0.03m,,0.01m,28th Oct 08,,Adventure,PS2
103,,Galerians: Ash,,0.07m,0.03m,0.03m,,0.01m,03rd Feb 03,,Adventure,PS2
104,,GunParade Orchestra: Shiro no Shou,,0.07m,,,0.07m,,12th Jan 06,,Adventure,PS2
105,,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,,0.07m,,,0.07m,,20th Dec 07,,Adventure,PS2
106,,Lifeline,,0.07m,0.03m,0.03m,,0.01m,02nd Mar 04,,Adventure,PS2
107,,Obscure,,0.07m,0.03m,0.03m,,0.01m,06th Apr 05,,Adventure,PS2
108,,Gambler Densetsu Tetsuya,,0.07m,,,0.07m,,21st Jun 01,,Adventure,PS2
109,,Yoake Yori Ruriiro na: Brighter than Dawning Blue,,0.07m,,,0.07m,,07th Dec 06,,Adventure,PS2
110,,Code Geass: Hangyaku no Lelouch - Lost Colors,,0.06m,,,0.06m,,27th Mar 08,,Adventure,PS2
111,,Alone in the Dark,,0.06m,0.03m,0.02m,,0.01m,23rd Jun 08,,Adventure,PS2
112,,KimiKiss,,0.06m,,,0.06m,,25th May 06,,Adventure,PS2
113,,D.C. II P.S.: Da Capo II Plus Situation,,0.06m,,,0.06m,,29th May 08,,Adventure,PS2
114,,Angelique Trois,,0.06m,,,0.06m,,22nd Nov 00,,Adventure,PS2
115,,KimiKiss (ebKore+),,0.06m,,,0.06m,,14th Feb 08,,Adventure,PS2
116,,Carmen Sandiego: The Secret of the Stolen Drums,,0.06m,0.03m,0.02m,,0.01m,08th Sep 04,,Adventure,PS2
117,,Hakuouki: Reimeiroku,,0.05m,,,0.05m,,28th Oct 10,,Adventure,PS2
118,,Shifters,,0.05m,0.03m,0.02m,,0.01m,17th Jun 02,,Adventure,PS2
119,,Little Busters! Converted Edition,,0.05m,,,0.05m,,24th Dec 09,,Adventure,PS2
120,,Harukanaru Toki no Naka de 3,,0.05m,,,0.05m,,22nd Dec 04,,Adventure,PS2
121,,Tokimeki Memorial Girl's Side 2nd Kiss,,0.05m,,,0.05m,,03rd Aug 06,,Adventure,PS2
122,,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",,0.05m,,,0.05m,,15th Feb 08,,Adventure,PS2
123,,Koihime Musou,,0.05m,,,0.05m,,20th Nov 08,,Adventure,PS2
124,,D.C.F.S.: Da Capo Four Seasons,,0.04m,,,0.04m,,15th Dec 05,,Adventure,PS2
125,,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,,0.04m,,,0.04m,,21st Dec 06,,Adventure,PS2
126,,Blood Will Tell: Tezuka Osamu's Dororo,,0.04m,0.02m,0.02m,,0.01m,21st Sep 04,,Adventure,PS2
127,,Kanuchi: Shiroki Tsubasa no Shou,,0.04m,,,0.04m,,02nd Oct 08,,Adventure,PS2
128,,12Riven: The Psi-Climinal of Integral,,0.04m,,,0.04m,,13th Mar 08,,Adventure,PS2
129,,Clannad,,0.04m,,,0.04m,,23rd Feb 06,,Adventure,PS2
130,,Memories Off 6: T-Wave,,0.04m,,,0.04m,,21st Aug 08,,Adventure,PS2
131,,Echo Night Beyond,,0.04m,0.02m,0.01m,,0.00m,27th Jul 04,,Adventure,PS2
132,,Tenshou Gakuen Gekkouroku,,0.04m,,,0.04m,,22nd Nov 06,,Adventure,PS2
133,,Hakuouki: Zuisouroku,,0.04m,,,0.04m,,27th Aug 09,,Adventure,PS2
134,,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,,0.04m,,,0.04m,,16th Nov 06,,Adventure,PS2
135,,Harukanaru Toki no Naka de: Maihitoyo,,0.04m,,,0.04m,,21st Sep 06,,Adventure,PS2
136,,Harukanaru Toki no Naka de Yumenoukihashi Special,,0.03m,,,0.03m,,29th Jan 09,,Adventure,PS2
137,,Tsuyo Kiss: Mighty Heart,,0.03m,,,0.03m,,25th May 06,,Adventure,PS2
138,,Metal Gear Solid: The Essential Collection (JP sales),,0.03m,,,0.03m,,18th Mar 08,,Adventure,PS2
139,,EverBlue 2,,0.03m,0.02m,0.01m,,0.00m,24th Feb 03,,Adventure,PS2
140,,Togainu no Chi: True Blood,,0.03m,,,0.03m,,29th May 08,,Adventure,PS2
141,,Hiiro no Kakera 2: Hisui no Shizuku,,0.03m,,,0.03m,,09th Aug 07,,Adventure,PS2
142,,Otometeki Koi Kakumei * Love Revo,,0.03m,,,0.03m,,26th Jan 06,,Adventure,PS2
143,,Kiniro no Corda 3,,0.03m,,,0.03m,,25th Feb 10,,Adventure,PS2
144,,Hiiro no Kakera 3: Aoikuro no Kusabi,,0.03m,,,0.03m,,07th Aug 08,,Adventure,PS2
145,,S.Y.K Renshouden,,0.03m,,,0.03m,,11th Mar 10,,Adventure,PS2
146,,D.C.I.F.: Da Capo Innocent Finale,,0.03m,,,0.03m,,30th Apr 09,,Adventure,PS2
147,,Hakuouki,,0.03m,,,0.03m,,18th Sep 08,,Adventure,PS2
148,,Vitamin Z,,0.03m,,,0.03m,,26th Mar 09,,Adventure,PS2
149,,Akane Iro ni Somaru Saka Parallel,,0.03m,,,0.03m,,14th Aug 08,,Adventure,PS2
150,,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,,0.03m,,,0.03m,,23rd Mar 06,,Adventure,PS2
151,,Kuryuu Youma Gakuenki Recharge,,0.03m,,,0.03m,,28th Sep 06,,Adventure,PS2
152,,Last Escort 2: Shinya no Amai Toge,,0.03m,,,0.03m,,21st Feb 08,,Adventure,PS2
153,,Shakugan no Shana,,0.03m,,,0.03m,,23rd Mar 06,,Adventure,PS2
154,,Konohana 2: Todoke Kanai Requiem,,0.03m,,,0.03m,,30th May 02,,Adventure,PS2
155,,Clover no Kuni no Alice,,0.02m,,,0.02m,,15th Apr 10,,Adventure,PS2
156,,Canvas 2,,0.02m,,,0.02m,,26th Jan 06,,Adventure,PS2
157,,Memories Off: Sorekara Again,,0.02m,,,0.02m,,23rd Mar 06,,Adventure,PS2
158,,Gift: Prism,,0.02m,,,0.02m,,19th Oct 06,,Adventure,PS2
159,,Aria: The Origination ~Aoi Wakusei no El Cielo~,,0.02m,,,0.02m,,26th Jun 08,,Adventure,PS2
160,,Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,,0.02m,,,0.02m,,15th Feb 07,,Adventure,PS2
161,,Nanatsuiro * Drops Pure!!,,0.02m,,,0.02m,,20th Sep 07,,Adventure,PS2
162,,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,,0.02m,,,0.02m,,27th Mar 08,,Adventure,PS2
163,,D.Gray-man: Sousha no Shikaku,,0.02m,,,0.02m,,11th Sep 08,,Adventure,PS2
164,,School Days LxH,,0.02m,,,0.02m,,17th Jan 08,,Adventure,PS2
165,,Neo Angelique,,0.02m,,,0.02m,,04th Mar 06,,Adventure,PS2
166,,Princess Saver! Eternal Love for My Lady,,0.02m,,,0.02m,,28th Jan 10,,Adventure,PS2
167,,Happiness! De-Lucks,,0.02m,,,0.02m,,25th Jan 07,,Adventure,PS2
168,,Natsuiro no Sunadokei,,0.02m,,,0.02m,,30th May 02,,Adventure,PS2
169,,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,,0.02m,,,0.02m,,20th Nov 08,,Adventure,PS2
170,,Kuon,,0.02m,0.01m,0.01m,,0.00m,07th Dec 04,,Adventure,PS2
171,,Ryu-Koku,,0.02m,,,0.02m,,21st Sep 06,,Adventure,PS2
172,,GunParade Orchestra: Midori no Shou,,0.02m,,,0.02m,,30th Mar 06,,Adventure,PS2
173,,Final Approach 2: 1st Priority,,0.02m,,,0.02m,,28th Feb 08,,Adventure,PS2
174,,Moujuutsukai to Oujisama: Snow Bride,,0.02m,,,0.02m,,24th Feb 11,,Adventure,PS2
175,,Meitantei Evangelion,,0.02m,,,0.02m,,18th Jan 07,,Adventure,PS2
176,,Last Escort,,0.02m,,,0.02m,,26th Jan 06,,Adventure,PS2
177,,Aria: The Natural ~Tooi Yume no Mirage~,,0.02m,,,0.02m,,28th Sep 06,,Adventure,PS2
178,,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,,0.02m,,,0.02m,,08th Jul 10,,Adventure,PS2
179,,Aoishiro,,0.02m,,,0.02m,,15th May 08,,Adventure,PS2
180,,Prism Ark: Awake,,0.02m,,,0.02m,,24th Apr 08,,Adventure,PS2
181,,Rozen Maiden: Duellwalzer,,0.02m,,,0.02m,,27th Apr 06,,Adventure,PS2
182,,Arabians Lost: The Engagement on Desert,,0.02m,,,0.02m,,11th Oct 07,,Adventure,PS2
183,,Tsuki no Hikari: Shizumeru Kane no Satsujin,,0.02m,,,0.02m,,23rd May 02,,Adventure,PS2
184,,Bakumatsu Renka: Karyuu Kenshi-den,,0.02m,,,0.02m,,04th Oct 07,,Adventure,PS2
185,,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",,0.02m,,,0.02m,,19th Jul 07,,Adventure,PS2
186,,Roommate Asami: Okusama wa Joshikousei,,0.02m,,,0.02m,,20th Jun 02,,Adventure,PS2
187,,Pirates: Legend of the Black Buccaneer,,0.02m,0.01m,0.01m,,0.00m,15th Aug 06,,Adventure,PS2
188,,Amagoushi no Yakata,,0.02m,,,0.02m,,08th Mar 07,,Adventure,PS2
189,,Suzunone Seven: Rebirth Knot,,0.02m,,,0.02m,,27th May 10,,Adventure,PS2
190,,Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,,0.02m,,,0.02m,,29th Nov 07,,Adventure,PS2
191,,Moujuutsukai to Oujisama,,0.02m,,,0.02m,,24th Jun 10,,Adventure,PS2
192,,Memories Off #5: Encore,,0.02m,,,0.02m,,12th Jul 07,,Adventure,PS2
193,,Tsuyo Kiss 2 Gakki: Swift Love,,0.02m,,,0.02m,,30th Jul 09,,Adventure,PS2
194,,Shinkyoku Soukai Polyphonica,,0.02m,,,0.02m,,26th Apr 07,,Adventure,PS2
195,,Full House Kiss 2,,0.02m,,,0.02m,,23rd Feb 06,,Adventure,PS2
196,,Sengoku Hime: Senran ni Mau Otometachi,,0.02m,,,0.02m,,12th Nov 09,,Adventure,PS2
197,,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",,0.02m,,,0.02m,,25th Sep 08,,Adventure,PS2
198,,Night Wizard the Video Game: Denial of the World,,0.02m,,,0.02m,,28th Feb 08,,Adventure,PS2
199,,Memories Off 6: Next Relation,,0.02m,,,0.02m,,27th Aug 09,,Adventure,PS2
200,,Scared Rider Xechs,,0.02m,,,0.02m,,01st Jul 10,,Adventure,PS2
1,,Metal Gear Solid 2: Sons of Liberty,,6.05m,2.45m,2.01m,0.87m,0.72m,12th Nov 01,,Action-Adventure,PS2
2,,Metal Gear Solid 3: Snake Eater,,4.23m,1.46m,0.00m,0.83m,1.93m,17th Nov 04,,Action-Adventure,PS2
1,,Guitar Hero II,,5.12m,3.81m,0.63m,,0.68m,07th Nov 06,,Misc,PS2
2,,Guitar Hero III: Legends of Rock,,4.98m,3.49m,0.01m,0.01m,1.48m,28th Oct 07,,Misc,PS2
3,,EyeToy Play,,4.20m,0.88m,2.30m,0.20m,0.83m,04th Nov 03,,Misc,PS2
4,,Namco Museum: 50th Anniversary,,3.98m,2.08m,1.35m,,0.54m,30th Aug 05,,Misc,PS2
5,,High School Musical: Sing It!,,1.87m,0.47m,0.08m,,1.33m,30th Oct 07,,Misc,PS2
6,,SingStar,,1.86m,,1.37m,,0.49m,21st May 04,,Misc,PS2
7,,Sonic Mega Collection Plus,,2.90m,1.54m,1.14m,,0.22m,02nd Nov 04,,Misc,PS2
8,,Namco Museum,,1.82m,1.73m,0.07m,,0.02m,04th Dec 01,,Misc,PS2
9,,Guitar Hero: World Tour,,1.80m,1.00m,0.03m,,0.77m,26th Oct 08,,Misc,PS2
10,,Guitar Hero,,2.38m,1.67m,0.61m,0.03m,0.07m,07th Nov 05,,Misc,PS2
11,,World Championship Poker: Featuring Howard Lederer - All In,,1.68m,0.82m,0.64m,,0.22m,29th Aug 06,,Misc,PS2
12,,Buzz! The Music Quiz,,1.61m,,1.18m,,0.43m,21st Oct 05,,Misc,PS2
13,,Buzz! The BIG Quiz,,1.49m,,1.10m,,0.39m,17th Mar 06,,Misc,PS2
14,,Midway Arcade Treasures,,1.46m,0.72m,0.56m,,0.19m,18th Nov 03,,Misc,PS2
15,,SingStar Pop,,1.44m,0.04m,1.08m,,0.32m,03rd Apr 07,,Misc,PS2
16,,SingStar Abba,,1.36m,0.23m,0.04m,,1.09m,02nd Dec 08,,Misc,PS2
17,,SingStar Party,,1.35m,,1.04m,,0.31m,19th Nov 04,,Misc,PS2
18,,SingStar '80s,,1.30m,0.27m,0.02m,,1.02m,18th Sep 07,,Misc,PS2
19,,Jissen Pachinko Hisshouhou! CR Hokuto no Ken,,,,,,,22nd Dec 05,,Misc,PS2
20,,Guitar Hero 5,,1.12m,0.28m,0.30m,,0.54m,01st Sep 09,,Misc,PS2
21,,Guitar Hero Encore: Rocks The 80s,,1.11m,0.92m,0.04m,,0.15m,24th Jul 07,,Misc,PS2
22,,Rock Band,,1.11m,0.71m,0.06m,,0.35m,18th Dec 07,,Misc,PS2
23,,SingStar Legends Read the review,,1.10m,0.12m,0.75m,,0.23m,04th Nov 08,,Misc,PS2
24,,SingStar Rocks!,,1.10m,,0.84m,,0.25m,14th Nov 06,,Misc,PS2
25,,EyeToy Play 3,,,,,,,04th Nov 05,,Misc,PS2
26,,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,,1.00m,,,1.00m,,27th May 04,,Misc,PS2
27,,Wheel of Fortune,,0.95m,0.47m,0.36m,,0.12m,11th Nov 03,,Misc,PS2
28,,World Championship Poker,,0.95m,0.80m,0.03m,,0.13m,18th Nov 04,,Misc,PS2
29,,SingStar Anthems,,0.89m,,0.68m,,0.20m,04th Aug 06,,Misc,PS2
30,,Buzz! The Mega Quiz,,0.88m,0.32m,0.06m,,0.50m,30th Oct 07,,Misc,PS2
31,,SingStar '90s,,0.87m,0.10m,0.59m,,0.18m,18th Mar 08,,Misc,PS2
32,,Guitar Hero: Aerosmith,,0.79m,0.61m,0.00m,,0.18m,29th Jun 08,,Misc,PS2
33,,Buzz! The Hollywood Quiz,,0.78m,0.17m,0.00m,,0.61m,11th Mar 08,,Misc,PS2
34,,Taiko no Tatsujin: Tatakon de Dodon ga Don,,0.76m,,,0.76m,,24th Oct 02,,Misc,PS2
35,,Jampack Summer 2001,,0.74m,0.36m,0.28m,,0.10m,11th Jul 01,,Misc,PS2
36,,Jampack Winter 2001,,0.72m,0.35m,0.28m,,0.09m,21st Nov 01,,Misc,PS2
37,,Midway Arcade Treasures 2,,0.68m,0.33m,0.26m,,0.09m,11th Oct 04,,Misc,PS2
38,,SingStar Pop Hits,,0.65m,,0.50m,,0.15m,13th Jun 07,,Misc,PS2
39,,SingStar R&B,,0.65m,,0.05m,,0.60m,26th Oct 07,,Misc,PS2
40,,Jampack Volume 13 (RP-T),,0.64m,0.31m,0.24m,,0.08m,18th Oct 05,,Misc,PS2
41,,SingStar Queen,,0.63m,0.08m,0.12m,,0.44m,04th Aug 09,,Misc,PS2
42,,SingStar Singalong With Disney,,0.61m,,0.04m,,0.57m,07th Nov 08,,Misc,PS2
43,,Rock Band 2,,0.59m,0.29m,0.23m,,0.08m,18th Nov 08,,Misc,PS2
44,,Hasbro Family Game Night,,0.57m,0.28m,0.22m,,0.07m,11th Nov 08,,Misc,PS2
45,,Jampack Summer 2002,,0.57m,0.28m,0.22m,,0.07m,28th May 02,,Misc,PS2
46,,Harry Potter Collection,,0.56m,0.28m,0.21m,,0.07m,23rd Oct 07,,Misc,PS2
47,,American Idol,,0.55m,0.27m,0.21m,,0.07m,11th Nov 03,,Misc,PS2
48,,SingStar Summer Party,,0.54m,,0.06m,,0.48m,25th Apr 08,,Misc,PS2
49,,Jampack Volume 11,,0.53m,0.26m,0.20m,,0.07m,22nd Oct 04,,Misc,PS2
50,,Jampack Winter 2002,,0.52m,0.25m,0.20m,,0.07m,17th Oct 02,,Misc,PS2
51,,Pac-Man Fever,,0.51m,0.25m,0.20m,,0.07m,02nd Sep 02,,Misc,PS2
52,,Capcom Classics Collection,,0.51m,0.22m,0.17m,0.05m,0.06m,27th Sep 05,,Misc,PS2
53,,Monopoly Party,,0.51m,0.25m,0.19m,,0.06m,11th Nov 02,,Misc,PS2
54,,Disney Sing It,,0.50m,0.25m,0.19m,,0.06m,21st Oct 08,,Misc,PS2
55,,Activision Anthology,,0.50m,0.25m,0.19m,,0.06m,25th Nov 02,,Misc,PS2
56,,Taiko no Tatsujin: Appare Sandaime,,0.49m,,,0.49m,,30th Oct 03,,Misc,PS2
57,,Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,,0.49m,,,0.49m,,13th Dec 01,,Misc,PS2
58,,Jeopardy!,,0.48m,0.24m,0.18m,,0.06m,28th Oct 03,,Misc,PS2
59,,World Series of Poker,,0.47m,0.39m,0.01m,,0.06m,31st Aug 05,,Misc,PS2
60,,SingStar Amped,,0.46m,0.23m,0.18m,,0.06m,18th Sep 07,,Misc,PS2
61,,Jampack Winter 2003 (RP-M),,0.46m,0.22m,0.18m,,0.06m,15th Oct 03,,Misc,PS2
62,,Momotarou Dentetsu 11,,0.46m,,,0.46m,,05th Dec 02,,Misc,PS2
63,,SingStar Take That,,0.45m,,0.06m,,0.39m,06th Nov 09,,Misc,PS2
64,,Disney Sing It! High School Musical 3: Senior Year,,0.45m,0.09m,0.02m,,0.34m,17th Feb 09,,Misc,PS2
65,,Yu-Gi-Oh! Capsule Monster Coliseum,,0.44m,0.22m,0.17m,,0.06m,26th Oct 04,,Misc,PS2
66,,Jampack Volume 13 (RP-M),,0.44m,0.37m,0.01m,,0.06m,18th Oct 05,,Misc,PS2
67,,"SpongeBob SquarePants: Lights, Camera, Pants!",,0.44m,0.37m,0.01m,,0.06m,21st Oct 05,,Misc,PS2
68,,Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,,0.44m,,,0.44m,,27th Mar 03,,Misc,PS2
69,,SingStar Motown,,0.44m,,0.06m,,0.38m,10th Nov 09,,Misc,PS2
70,,Monopoly,,0.43m,0.21m,0.16m,,0.05m,20th Oct 08,,Misc,PS2
71,,SEGA Classics Collection,,0.43m,0.21m,0.16m,,0.05m,22nd Mar 05,,Misc,PS2
72,,High Rollers Casino,,0.42m,0.20m,0.16m,,0.05m,10th Nov 04,,Misc,PS2
73,,Jampack Volume 10,,0.41m,0.20m,0.16m,,0.05m,27th Apr 04,,Misc,PS2
74,,Band Hero,,0.41m,0.15m,0.06m,,0.20m,03rd Nov 09,,Misc,PS2
75,,Buzz! Junior: Jungle Party,,0.41m,0.20m,0.16m,,0.05m,02nd Oct 07,,Misc,PS2
76,,Atari Anthology,,0.40m,0.33m,0.01m,,0.05m,22nd Nov 04,,Misc,PS2
77,,Jampack Winter 2003 (RP-T),,0.39m,0.19m,0.15m,,0.05m,15th Oct 03,,Misc,PS2
78,,Chessmaster,,0.39m,0.19m,0.15m,,0.05m,28th May 03,,Misc,PS2
79,,Karaoke Revolution Presents American Idol Encore,,0.39m,0.19m,0.15m,,0.05m,05th Feb 08,,Misc,PS2
80,,Bratz: Rock Angelz,,0.38m,0.19m,0.15m,,0.05m,06th Oct 05,,Misc,PS2
81,,Dragon Quest & Final Fantasy in Itadaki Street Special,,,,,,,22nd Dec 04,,Misc,PS2
82,,EyeToy Play 2,,0.38m,0.18m,0.14m,,0.05m,16th Aug 05,,Misc,PS2
83,,Momotarou Dentetsu 12,,0.35m,,,0.35m,,11th Dec 03,,Misc,PS2
84,,Guitar Hero: Metallica,,0.35m,0.17m,0.13m,,0.04m,14th Apr 09,,Misc,PS2
85,,Karaoke Revolution,,0.35m,0.17m,0.13m,,0.04m,24th Oct 03,,Misc,PS2
86,,High School Musical 3: Senior Year DANCE!,,0.34m,0.17m,0.13m,,0.04m,28th Oct 08,,Misc,PS2
87,,Disney Sing It: Pop Hits,,0.34m,0.10m,0.02m,,0.22m,06th Oct 09,,Misc,PS2
88,,World Championship Poker 2: Featuring Howard Lederer,,0.34m,0.16m,0.13m,,0.04m,08th Nov 05,,Misc,PS2
89,,Pinball Hall of Fame: The Gottlieb Collection,,0.33m,0.16m,0.12m,,0.04m,16th Nov 04,,Misc,PS2
